business_id,name,period_type,current_period,previous_period,rising_star_labels,current_review_count,current_avg_stars,current_rating_improvement,prior_review_count,prior_avg_stars,prior_rating_improvement,last_update_date
gNZC4qA7eMLQpUMeCYPAoA,Frist Art Museum,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",16,4.25,1.0499999999999998,5,3.2,null,2025-02-24
ge9yRIturJWB8wtMGUIWig,Legacy Vacation Resort Reno,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",11,2.727272727272727,1.1558441558441557,14,1.5714285714285714,null,2025-02-24
gmZy0OJePPCQfJesIXYxwg,Chick-fil-A,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",12,3.1666666666666665,1.1666666666666665,4,2,null,2025-02-24
gutmUqtDfbNsImXOX3Zo4Q,Otaku South Ramen,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",22,4.090909090909091,1.3636363636363638,11,2.727272727272727,null,2025-02-24
gwXcHqr6OflQbW31hBc5ag,Penn Treaty Village Pennthouses,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,3.2,2.2,2,1,null,2025-02-24
hPu9RUh8v3WCFhJQu52VzA,The Igloo,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",14,4.5,1.7000000000000002,10,2.8,null,2025-02-24
hfoqVCwnKDvw6D0I9F-vCw,Los Betos,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",12,3.25,1.1388888888888888,18,2.111111111111111,null,2025-02-24
hyL3nd3QQE0gqDlDgkKK-w,Essentials Massage & Facials of Wesley Chapel,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,4.7,1.2000000000000002,2,3.5,null,2025-02-24
hzXAxu35F32Ob9uVCh-dIQ,Thai China Bistro,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",30,3.966666666666667,1.0971014492753626,23,2.869565217391304,null,2025-02-24
i0mqObAy10YOZcJJ0_FJ4w,The Sole Emporium Shoe Repair,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",14,4.857142857142857,2.2571428571428567,5,2.6,null,2025-02-24
i2sw5BjBwPsPEpuU54gWWQ,Stefano's,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,4.6,0.9999999999999996,15,3.6,null,2025-02-24
i9ahyW_GpP1nrMomY5BoFQ,Walker's Southern Style BBQ,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",16,4.4375,1.9375,2,2.5,null,2025-02-24
iOvSTM49ffb4umPtCxb7SQ,Econo Lodge Near Reno-Sparks Convention Center,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",10,2.4,1.15,8,1.25,null,2025-02-24
iTU-ppgPISL393XfC7V-ew,Cherry Blow Dry Bar,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,3.727272727272727,1.727272727272727,5,2,null,2025-02-24
ihg9xmqxz465oye40dndHw,Mile High Steak & Seafood,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",24,3.5833333333333335,1.0833333333333335,4,2.5,null,2025-02-24
ihhxBwc97zjSm3-iCDQoew,Friendly Planet Travel Inc,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",12,3.75,1.4166666666666665,3,2.3333333333333335,null,2025-02-24
itUApK7C-MijY9RGChrXCQ,Cakes Plus,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",13,4.461538461538462,1.1282051282051282,3,3.3333333333333335,null,2025-02-24
kAt8yIEuVy9DO2bIQRhDHw,OPES Health Channelside,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,4.090909090909091,1.1497326203208553,17,2.9411764705882355,null,2025-02-24
kEJ3N-yn0DdiooUl8cBWEw,Mens Wear by Michael the Tailor,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",12,4.916666666666667,1.916666666666667,2,3,null,2025-02-24
kIMT0HWye1apfTH1-ITQAA,Hanks Supermarket,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",10,4,1.3333333333333335,9,2.6666666666666665,null,2025-02-24
kJpoduG3wdA35WzOF_T1Aw,Mexico Lindo,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,4.8,1.1333333333333333,3,3.6666666666666665,null,2025-02-24
kLqLi4dHEqYpuqUAX_7QLA,Sakana Sushi Asian Grill,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",19,4.421052631578948,1.1052631578947372,19,3.3157894736842106,null,2025-02-24
kP89lDkQ__nFvRTV3TyYZw,QDOBA Mexican Eats,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,2.8,1.0499999999999998,12,1.75,null,2025-02-24
kTLHh3e_59XZduNwydxuAw,Xfinity Store by Comcast,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",13,2.8461538461538463,1.2747252747252749,14,1.5714285714285714,null,2025-02-24
kWHawNFXosP5KsQyM062Gw,Lambertville Trading Company,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",12,4.5,1,6,3.5,null,2025-02-24
khn9lsIDvoULtuGP0zYaHw,Rittenhouse Women's Wellness Center,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",19,3.8421052631578947,1.7309941520467835,9,2.111111111111111,null,2025-02-24
kn0-Tc4JFnpnlCyqG-3X9A,IHOP,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",12,3.9166666666666665,1.0075757575757573,22,2.909090909090909,null,2025-02-24
l2J5WM9Gw2HK4_yK6UcizQ,Reno Dodge Ram,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",16,3,1.4444444444444444,9,1.5555555555555556,null,2025-02-24
lDyqjSz6s36oeJ9EWQMYYA,Dunkin',YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",11,2.8181818181818183,1.8181818181818183,4,1,null,2025-02-24
lIU2BU8iWOoXBXaxdy7V_w,Starbucks - Reno,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",10,3.8,1.7999999999999998,4,2,null,2025-02-24
lO2ResGaRljPnvLhLlQSSg,Old Chicago Pizza & Taproom,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",12,3.5,1,22,2.5,null,2025-02-24
lYls0G4npSb00atiQd60Kg,Crunch Fitness - Fairless Hills,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",11,2.8181818181818183,1.8181818181818183,1,1,null,2025-02-24
lgSO-bzx0USaPe34zdLyCw,Starbucks,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,2.4545454545454546,1.1212121212121213,3,1.3333333333333333,null,2025-02-24
lpHnM-LPShWWMylulsA-VQ,The Shimmy Shack,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",14,3.857142857142857,1.3186813186813189,13,2.5384615384615383,null,2025-02-24
m1HVolBJiYajyq07J550jQ,City of New Orleans,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",10,3.9,1.65,8,2.25,null,2025-02-24
m1zQ2DhBg0hrTco5xYnwTw,Holiday Inn Express & Suites Reno Airport,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",11,3.272727272727273,1.272727272727273,1,2,null,2025-02-24
m4S44MFZdnYmVawzn46jGA,Stingray's Grill & Bar,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",18,3.7777777777777777,1.0777777777777775,20,2.7,null,2025-02-24
mDsElkXohOsEOH46cpx_Xw,Carrabba's Italian Grill,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",17,3.4705882352941178,1.2205882352941178,28,2.25,null,2025-02-24
mOAzyqS3WLZsXAuLzrktWA,Peppers By Amedeo's,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",13,3.5384615384615383,1.2884615384615383,16,2.25,null,2025-02-24
mQ4c0MjhvSlmhZrzT__aFQ,Lazy Lanigans Publick House,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",11,3.909090909090909,1.749090909090909,25,2.16,null,2025-02-24
mbKGY9CcbjSvy3Iyumeg3Q,El Mesquite Grill,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",12,3.5833333333333335,1.3333333333333335,16,2.25,null,2025-02-24
mpeLyxsDTm5RqZkFT--SdQ,P.F. Chang's,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",10,3.5,1,4,2.5,null,2025-02-24
n2UGOBDBmb2qxoxmtOxTTw,Dauphine Bakery and Bistro,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",11,3.8181818181818183,1.0181818181818185,5,2.8,null,2025-02-24
nTkJq7iDAcPyoe2zP5NhyA,Blooming Grove Inn,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",21,4.190476190476191,2.1904761904761907,2,2,null,2025-02-24
nTq_BaEGkIjTHhKvnuc4Ng,Dunkin',YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",10,2.3,1.2999999999999998,4,1,null,2025-02-24
n_SyJFaLsh-FA0pZeOnq3Q,Rivard Buick GMC,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",15,3.466666666666667,2.466666666666667,3,1,null,2025-02-24
ndVzILWR-DJXpfOlHm556A,Liberty Cheesesteaks,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",13,3.3076923076923075,1.3076923076923075,13,2,null,2025-02-24
ngBlpHK-URwD3dPO4QFIIA,Heritage Land Transfer,YoY,2022-01-01,2021-01-01,"[""Rising Star 2021-2022""]",10,5,4,1,1,null,2025-02-24
ni3P3lnjdJyTuYgmljyGaQ,Fat Hen Grill,YoY,2010-01-01,2009-01-01,"[""Rising Star 2009-2010""]",12,4.166666666666667,1.166666666666667,5,3,null,2025-02-24
niV3iDWcxuKFOJr3qWp9pQ,Starbucks,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",10,4.1,1.2999999999999998,10,2.8,null,2025-02-24
nzGLilEUbOZkOyFzuQTAsQ,Seymour's Watch My Smoke BBQ,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,4.454545454545454,1.1688311688311686,7,3.2857142857142856,null,2025-02-24
o37egH3jB6egfgCbHIdoCA,The Italian Kitchen,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",18,2.9444444444444446,1.027777777777778,12,1.9166666666666667,null,2025-02-24
o3zL4kvolP3CCAMf9lGE6g,Casa Del Matador,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",23,3.8260869565217392,1.0483091787439616,27,2.7777777777777777,null,2025-02-24
o51t29nSchPYQYOl7KsSBg,Take 5 Oil Change,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",11,5,1.3333333333333335,6,3.6666666666666665,null,2025-02-24
oBRv0szstOAamUktrBdVqA,Paulsboro Diner,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,4.9,1.3000000000000003,5,3.6,null,2025-02-24
oIA-gfxJAM0gjb0C39d24Q,In-N-Out Burger,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",13,4.384615384615385,1.0512820512820515,3,3.3333333333333335,null,2025-02-24
oKUsjN4HkWddKfFuJmES5w,Meghan's,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",12,4.5,1.1,5,3.4,null,2025-02-24
ohhlDePMQN0_fxok5mtVrQ,Mannino's Cucina Italiana,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",12,3.9166666666666665,1.1666666666666665,4,2.75,null,2025-02-24
on1K6C-QAHWAkQaDkjg-ww,Drain Charmer-Husted Plumbing and Rooter,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",11,4.545454545454546,1.2597402597402603,7,3.2857142857142856,null,2025-02-24
opVKExHDuDdha4h4n_W_WQ,The Energy Spot,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",13,4.538461538461538,2.5384615384615383,3,2,null,2025-02-24
osOONoA8wMF5ZpLWUS7VOw,Henry's Coffee Bistro,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",19,4,1.0588235294117645,17,2.9411764705882355,null,2025-02-24
p8djtbcYmDpG2uj88aXJog,Fleet Feet,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",11,4.909090909090909,1.1590909090909092,4,3.75,null,2025-02-24
pBFsBZ2Ii5jfXynZReYr6A,Lowe's Home Improvement,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",11,2.5454545454545454,1.3454545454545455,5,1.2,null,2025-02-24
pBoCNJzmjGghZL-osNH6sw,Taste Of New York Pizzeria,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",11,4.545454545454546,1.2822966507177038,19,3.263157894736842,null,2025-02-24
pCUMtXfRIGeDtp3S5jjshQ,White Castle,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",13,2.6923076923076925,1.6923076923076925,2,1,null,2025-02-24
pJpNhr4Ikoz_2OHOjB8OmQ,Massage Envy - Santa Barbara,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",11,3.5454545454545454,1.7121212121212122,6,1.8333333333333333,null,2025-02-24
pM7b0PtsVJc46aEAiwiMYw,The Precinct,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",17,3.764705882352941,1.7647058823529411,2,2,null,2025-02-24
pR8u8hXf1vvzoAGOoKHQqQ,Mike's Auto Detailing,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,5,1.3333333333333335,3,3.6666666666666665,null,2025-02-24
p_Z7CfD2N-ztkg-qeDmR7w,Nordstrom,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",12,3.75,1.35,5,2.4,null,2025-02-24
pd8lx4So-ad4SpSN5QFHBg,Nevada Humane Society,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",17,4.235294117647059,1.0534759358288772,11,3.1818181818181817,null,2025-02-24
pfl45YV5Us5NvDm5cLremw,Lavender Inn by the Sea,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",10,4.3,1.2999999999999998,2,3,null,2025-02-24
piwQeOk72AM3_RMqwuk0VA,O'Charley's Restaurant & Bar,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",11,3,1.5454545454545454,11,1.4545454545454546,null,2025-02-24
pjb3xGA9ccjl49B5ERH46w,Carmelita's Mexican Restaurant,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",11,3.5454545454545454,1.212121212121212,3,2.3333333333333335,null,2025-02-24
pvzY0w91I37xDBPM7QUPnA,Nashville Veterinary Specialists + Animal Emergency,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",15,4.2,1.1500000000000004,20,3.05,null,2025-02-24
qDiKsDjee80pwg5mRF3i6Q,Advanced Health Chiropractic,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,5,4,1,1,null,2025-02-24
qMw6as-I4Fz3DySucrBF8Q,Ironwood Dermatology,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",12,5,1.5714285714285716,7,3.4285714285714284,null,2025-02-24
qa-CZKEwd8eQcNdXXnLlzA,Zoes Kitchen,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",12,4.583333333333333,1.1287878787878785,11,3.4545454545454546,null,2025-02-24
qbwlS2CwXyRoULFiB_0zVQ,Olive Garden Italian Restaurant,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",23,2.8260869565217392,1.0518934081346425,31,1.7741935483870968,null,2025-02-24
qdKCj1XsTCgTql1iuPB5lg,Marsh Road Diner,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,3.9,1.5,10,2.4,null,2025-02-24
qgytSCePEHUSPWrYdRhGLw,On Time Repair,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",13,2.1538461538461537,1.1538461538461537,2,1,null,2025-02-24
qhT8y5e9vrHm3LHMtAuwTA,Smiley Thai To Go,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",12,4.583333333333333,1.2499999999999996,12,3.3333333333333335,null,2025-02-24
qyXcWGL5-bU_uV2VKxqzTw,The Habit,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,4.3,1.0222222222222221,18,3.2777777777777777,null,2025-02-24
rE5uySmc9eaADCXUaE0zEQ,LongHorn Steakhouse,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",11,4.636363636363637,1.1363636363636367,8,3.5,null,2025-02-24
rVGxva6cx2eID4ghDLVHJg,1225Raw Sushi and Sake Lounge,YoY,2007-01-01,2006-01-01,"[""Rising Star 2006-2007""]",11,4.090909090909091,1.0909090909090908,3,3,null,2025-02-24
sJJD7XjnQOffr-iCrbxvdA,Hop Angel Brauhaus,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",16,3.8125,1.0267857142857144,14,2.7857142857142856,null,2025-02-24
scP7XZyyPcDd9Mb2fHSF4Q,Wasabi Japanese's Cuisine,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",11,4.181818181818182,1.7151515151515149,15,2.466666666666667,null,2025-02-24
sndjU66qBiPsCGmMpvtcQQ,Zudar's Bourbon St  Bar & Grill,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",11,4.181818181818182,1.5818181818181816,5,2.6,null,2025-02-24
t2izgfztTqDdkSWW3WIeXA,Little Waldorf Saloon,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",11,4.636363636363637,1.8863636363636367,28,2.75,null,2025-02-24
t3WHK94PhrqPHwxEq7c_jQ,Red Lobster,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,3.1818181818181817,1.3484848484848484,12,1.8333333333333333,null,2025-02-24
tpS5qq7iSJLKD38pM02lZA,All City Taxi,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",11,3.272727272727273,1.0505050505050506,9,2.2222222222222223,null,2025-02-24
twuI1VB2L8_2MrhpswM4Kw,Pete's Famous Pizza Restaurant,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",16,4.0625,1.4261363636363638,11,2.6363636363636362,null,2025-02-24
txyXRytGjwOXvS8s4sc-WA,Smoothie King,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",11,3.4545454545454546,1.121212121212121,6,2.3333333333333335,null,2025-02-24
ty6H-2zkK-8IQbhjUfs-8g,Pearl Cafe,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",15,4.8,1.1846153846153844,39,3.6153846153846154,null,2025-02-24
tyt3pz0x3ZB8GXsSx1a9Aw,Roy,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",15,4.8,1.027272727272727,22,3.772727272727273,null,2025-02-24
u2goV4f32_bqUBOiW5uD7Q,Buddy's Grill,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",14,4,1.0625,16,2.9375,null,2025-02-24
u2my0Zc-phifXpwXHK1fLg,Clothes Mentor Springfield PA,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",10,3.7,1.1,5,2.6,null,2025-02-24
uCTNQAoc5LmYOC3569nboQ,balance salon spa,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,5,1.2000000000000002,5,3.8,null,2025-02-24
uDjIsTgU7TWUdtHTkelGcw,The Polish Nail Lounge,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",14,4.357142857142857,1.1007326007326004,39,3.2564102564102564,null,2025-02-24
uOYZJEcP9DyH2LI04CL6cw,Bridals By Danielle,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",11,3.4545454545454546,1.121212121212121,12,2.3333333333333335,null,2025-02-24
uYUsK2muRiy0ahFZchlVEw,Bourbon O Bar,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",24,4.708333333333333,1.0654761904761902,14,3.642857142857143,null,2025-02-24
udwnOjbK08IQPiPL_hJEyw,BornGa,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,4.181818181818182,1.0707070707070705,9,3.111111111111111,null,2025-02-24
uhf8j_pJW9YaZn1yusjTBA,Webeyecare,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",12,2.5833333333333335,1.5833333333333335,2,1,null,2025-02-24
ui4DfohP2wEh-BJbr_2D-w,The Hungry A,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",12,4.416666666666667,1.416666666666667,8,3,null,2025-02-24
ux9K9fIz4LT8lI5HDNIDDA,Rago Arts and Auctions,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,2.909090909090909,1.9090909090909092,3,1,null,2025-02-24
v4-1uXmeVQH-G7RPZD1TUQ,BioSpine Institute,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,3.4545454545454546,1.6545454545454545,5,1.8,null,2025-02-24
v9D3inGP2LaibM0VMufaXg,Coco Thai Bistro,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",11,4.181818181818182,1.0818181818181816,10,3.1,null,2025-02-24
vKmq69OKCTW83LRDIbTsaw,MB Grill,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",14,4.571428571428571,1.0914285714285712,25,3.48,null,2025-02-24
vRj1rgF4ZpwGt97MbcRzqg,Serendipity Homemade Ice Cream,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",19,4.578947368421052,1.0789473684210522,18,3.5,null,2025-02-24
vSe3huS2WhCQyZM1E_mJzg,T-Mobile,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",11,4,1.6666666666666665,3,2.3333333333333335,null,2025-02-24
vZQQKvvU2jNGJEJ73Kz7fA,Chubby's Steakhouse,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",13,4.384615384615385,1.2179487179487185,6,3.1666666666666665,null,2025-02-24
vhLq2M_NAAHLsLVNDER92w,Supercuts,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",15,4.2,2.6,5,1.6,null,2025-02-24
vndmRdCChdud7EywJTvy7w,Avalon Bistro,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",10,3.9,1.4,6,2.5,null,2025-02-24
voAosWO5yGhvppHRKm-7mQ,Magnolia Grill of New Orleans,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",18,4.444444444444445,1.7171717171717176,22,2.727272727272727,null,2025-02-24
vs0oc4GRG0bUwpTdJ_tjlw,Porter's Fried Chicken,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",28,4.25,1.1,20,3.15,null,2025-02-24
vtSisxaozZ7HWpBl_W7VaQ,Time,YoY,2009-01-01,2008-01-01,"[""Rising Star 2008-2009""]",40,4.025,1.0916666666666672,15,2.933333333333333,null,2025-02-24
w4YoXHzFIBV_bbrBVi4vgg,Urban Air Adventure Park - NE Nashville,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",14,3.642857142857143,1.1428571428571428,2,2.5,null,2025-02-24
wB3kLruvx91OJeXKXiSxEA,Ichiban Noodles,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",13,4.846153846153846,1.3461538461538458,12,3.5,null,2025-02-24
wBAU2xf3DYRmT3Od6UMZlg,First Internet Bank,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",15,4.133333333333334,1.244444444444445,9,2.888888888888889,null,2025-02-24
wFJ03BkpSA2pY77iCWFJLg,Big Daddy's,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",13,3.3846153846153846,1.2596153846153846,8,2.125,null,2025-02-24
wPCp5k8UqTNHaTE67ThYqw,Pisco Restaurant and Bar,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,3.2,1.485714285714286,7,1.7142857142857142,null,2025-02-24
wdJiF4lIM8Toz-wbYaMLdA,Atlas Steak + Fish,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",26,4.038461538461538,1.4134615384615383,8,2.625,null,2025-02-24
wgCIQauJ9CbsvV1KqcCZog,Murat Theatre At Old National Centre,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,4.5,1.2142857142857144,7,3.2857142857142856,null,2025-02-24
wqXxljKfGErIHz3LQfuQlg,St Louis Union Station,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",17,2.7058823529411766,1.0135746606334843,13,1.6923076923076923,null,2025-02-24
x-8cXxNxXQS9VuVYTFFKSw,Central Pet Tucson,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",10,4.5,1.1,5,3.4,null,2025-02-24
x-yCdVJwwXXNdcF9_g70nQ,Fred Beans Ford of Doylestown,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",16,3.375,2.375,1,1,null,2025-02-24
xFdZbv00SJwv5YSgwAGwqQ,Stella's House Blend Cafe,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",13,4.384615384615385,1.634615384615385,8,2.75,null,2025-02-24
xGaYXbXGwagUKPNEaVqbWw,Eller's Doughnut House & Bakery,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",17,3.3529411764705883,1.1029411764705883,8,2.25,null,2025-02-24
xXdZGDoVANQvqvRSjrkQtQ,Pappou's Pizza Pub,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",12,3.5833333333333335,1.5833333333333335,2,2,null,2025-02-24
x_LqP9PzfKw3YVk2Gh6J6g,The Move Crew,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",11,4.181818181818182,1.1818181818181817,6,3,null,2025-02-24
xbRbvXSAVZBEwaUUn3mzbg,Lee Roy Selmon's,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",14,3.142857142857143,2.142857142857143,1,1,null,2025-02-24
xkv9X362Ah6GsCIwuchvAw,Mealey's Furniture Warminster,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",14,2.0714285714285716,1.0714285714285716,2,1,null,2025-02-24
xlhc-wi6T7i-xxWTPMwaHA,Salon Vanity,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",14,4.142857142857143,1.1428571428571432,9,3,null,2025-02-24
xq4TwzlGLM5FXwSvu6hndA,Island Way Cafe,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",10,4.2,1.5333333333333337,3,2.6666666666666665,null,2025-02-24
xvikNZvp7aIDcC2bxB7JWw,Textbook Brokers UNR,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",17,4.294117647058823,3.2941176470588234,8,1,null,2025-02-24
yG_RqF4VUAqtWTFg0mbYww,Mac-O-Rama,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,4.5,1.5,6,3,null,2025-02-24
ySSOZ_fz7wMhfjhWKzdR-w,Johnny Rockets,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",73,4.013698630136986,1.5553652968036524,24,2.4583333333333335,null,2025-02-24
yV4GUuaEHqkbi5IvluMqAw,The Ticket Clinic,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",53,4.60377358490566,1.3894878706199458,14,3.2142857142857144,null,2025-02-24
