user_id,name,yelping_since,review_count,average_stars,fans,cool,funny,useful,elite,effective_date,expiry_date,current_flag
bsG-AXDSb0_wbKH4rp4uXA,Tiffany,2010-12-10,50,3.28,3,12,10,65,,2025-02-24,null,null
jbOVoVtVXIqnhE_cp-yMnA,Jeffrey,2007-01-16,413,3.8,22,502,352,1008,"2007,2008,2009,2010,2011,2012,2013",2025-02-24,null,null
my4q3Sy6Ei45V58N2l8VGw,Joleen,2009-06-08,1266,4.15,97,1674,1042,2358,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
m9m06NCYDlSpes08U0r3Xg,Knathan,2007-03-27,377,3.55,24,322,386,675,"2008,2009,2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
tMiaqin7k61sq3OKq1ZqCg,Amber,2009-02-10,14,4.13,1,22,15,36,,2025-02-24,null,null
kS1-hIOkQlUvfmPL2WyvTA,Adrian,2009-06-30,317,3.53,32,449,293,724,"2010,2011,2012,2013,2014",2025-02-24,null,null
oEP28mC8J7xd7Fa27lDH-g,Will,2008-06-25,109,3.81,9,34,48,91,,2025-02-24,null,null
mJ_pfQbfYiNBhj0uxCH5vg,Richard,2006-11-26,74,3.92,8,21,7,35,,2025-02-24,null,null
mn5x5Dm-i5Ygi1j-at3ZBQ,Betty,2009-08-05,57,3.6,3,26,19,61,,2025-02-24,null,null
DB4qXa-u-hSbCRl0ae_ktQ,Eric,2007-07-15,27,3.26,2,20,7,70,,2025-02-24,null,null
Rw5RFPbHG6YUjXpmz4bd4A,Brian,2010-09-04,90,3.77,2,37,29,93,2012,2025-02-24,null,null
mR2P6XpEdbp0EjNsic721Q,Zoe,2007-07-15,539,3.38,52,595,524,1200,,2025-02-24,null,null
8vtmz_JU4pZFUmpe0714VA,Victor,2010-12-01,21,4.3,0,3,2,6,,2025-02-24,null,null
b0l9LAtWLg957Pm5cVDDyg,Leonard,2009-06-20,24,3.56,1,0,3,42,,2025-02-24,null,null
0JfAbgc19KFp8hn9OUN2TQ,Brad,2012-01-19,36,3.9,5,24,13,73,,2025-02-24,null,null
z_TCiO_9aG18OZn45T9IrA,E,2010-07-20,32,2.91,0,5,10,32,,2025-02-24,null,null
cSAlohgtY3l-22oPXJl7vg,Shawna,2010-05-26,51,4.2,1,17,13,51,,2025-02-24,null,null
85mEKvEKHLVl7mT-EQVwUw,Joe,2007-12-27,15,3.53,3,20,29,40,,2025-02-24,null,null
xROMm5mG2B79n6XJzgdcwA,Jim,2010-10-05,19,4.21,2,4,5,22,,2025-02-24,null,null
srlNQdd0pXKdNqyWr35bGA,Tita,2008-11-15,254,3.36,26,343,334,516,"2009,2010,2011,2012",2025-02-24,null,null
FXM1iPOOJ2a_K55jv__wtA,Charles,2010-10-17,462,3.8,28,243,257,872,"2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
qUgWLDqYHSxnHHaLfLBZgQ,Madeline,2011-05-16,646,3.86,17,174,155,433,,2025-02-24,null,null
Hsi6oUKSG7H2xi47x0IHbA,Jesse Panda,2008-11-24,381,2.82,97,291,463,601,,2025-02-24,null,null
zx4c7K-1eBSvEmUg7zqiZQ,Hayley,2009-06-01,250,3.58,40,749,691,1225,"2010,2011,2012,2013",2025-02-24,null,null
4eqLl6-l6ju4gBfVnMSzlw,Chrys,2011-02-22,349,3.61,19,2527,2334,2887,"2011,2012,2013,2014,2015",2025-02-24,null,null
dAFy6pagnXtq6CmujxodLw,Rikki,2011-02-02,44,3.94,2,19,25,31,,2025-02-24,null,null
dlx7-mP-8vRyocdtAEXLvA,Jeff,2010-05-15,46,4.35,2,12,7,31,,2025-02-24,null,null
7RdeSOlDzmNGOks-8CFR9Q,Alyx,2011-05-08,509,3.97,46,606,354,1101,"2011,2012,2013,2014,2015,2016,2017,2018",2025-02-24,null,null
72Mr8MpmCi1vGWvHeBgSlQ,David,2007-09-05,55,4.09,6,71,57,98,2010,2025-02-24,null,null
MDN-nRRLL8mgexnCNSV6iw,Lana,2011-10-10,32,3.42,3,7,6,39,,2025-02-24,null,null
twISWUMTq7r80UP_s11z3w,Chris,2009-01-17,794,3.71,26,429,411,1154,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
T3ERYUO8gY8SWYu2bUeE0A,Tiffany,2011-07-18,65,4.79,1,13,17,36,,2025-02-24,null,null
1wE7oHKgNOLPM0QWS3jm9w,Ed,2010-04-25,2288,3.97,143,8335,4388,9830,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
MtWkuZ30N82h3CsdPrXZuQ,Dinah,2009-09-13,145,4.21,5,78,56,326,"2015,2016,2017",2025-02-24,null,null
g-jIUPaioRR6zUVWWzPJZA,Ann,2008-02-01,34,4.32,1,29,10,51,,2025-02-24,null,null
aBFRvo8kvc6UNwUg87j5mQ,Jessica,2008-07-01,57,3.79,2,42,19,119,,2025-02-24,null,null
zlpnR0TV8UNAh4FUeIJu7A,Seth,2010-07-28,15,4,0,11,10,13,,2025-02-24,null,null
Gi2JHCVCZDbZ0UqNJ1JhRA,Kenneth,2010-08-19,17,3.67,0,3,6,15,,2025-02-24,null,null
0-HHvK_G6b66pP-5lkWyIw,Chicke,2011-08-10,8,5,0,1,1,3,,2025-02-24,null,null
jUW566ubgMBcMRe3rMxGHA,Robert,2011-02-28,6,4,1,11,21,17,,2025-02-24,null,null
bB7xPvOEaxmiEfmhPP5BMg,Kate,2008-06-19,43,4.42,9,23,10,65,,2025-02-24,null,null
rxFn0dtmBEMRjiRQNn9YNw,Lisa,2011-03-09,3,5,1,4,1,6,,2025-02-24,null,null
zGhqU4fjAV7KxIaTHIrzDw,Tanya,2011-08-25,85,3.78,3,16,13,89,,2025-02-24,null,null
TjH9gxY2jYIVrY-zlplIcA,Jenny,2009-11-04,590,3.78,43,171,127,543,"2010,2011,2012,2013,2014,2015,2016,2017,2018",2025-02-24,null,null
st0BO3TE5ZlwcJngc2l3sA,Daniel,2011-03-12,148,3.9,3,41,27,124,"2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
jKMq3xldHgUBM3sGi0UlgA,Michael,2010-05-27,3,5,2,2,2,17,,2025-02-24,null,null
vTKNXMO2xPGvEwViYE69ng,Jessica,2011-02-17,11,4.42,0,3,1,2,,2025-02-24,null,null
TuABTfk5zhnLtaaoBFeS4w,Brian,2009-02-26,84,3.94,4,42,42,94,,2025-02-24,null,null
h25vnXfrFPckqCGqFLe3oQ,Quan,2009-06-24,291,3.91,10,195,129,401,"2012,2013,2014,2015",2025-02-24,null,null
_6vIExCkzuoxi9LbD3wd9w,Cherise,2012-01-04,258,2.62,22,154,149,633,,2025-02-24,null,null
j9Wf7fnD8z7gACsFgQGdLA,Kevin,2010-05-25,202,3.56,17,399,1080,528,"2012,2013,2014,2015",2025-02-24,null,null
qbgHrKa-Xwo8n24t9vX-rQ,John,2009-09-19,202,3.93,20,183,186,323,"2013,2014,2015,2016,2017,2018",2025-02-24,null,null
NZuDnaAncG1SsgWE0-edFA,Jenn,2010-07-07,19,4.7,6,7,1,40,,2025-02-24,null,null
-67fgF0RULJpR6HE-LxLRw,Kimble,2010-07-18,10,4.8,0,2,0,7,,2025-02-24,null,null
W5cwxNwGiZJd393PCDQEvA,George,2008-07-30,657,4.06,37,629,371,999,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
6uedKc78mCUTN_BTv7sQrQ,Chris,2010-05-09,21,3.33,2,3,5,10,,2025-02-24,null,null
cJCYCEfDL4n5TgU9y8RTWg,Allister,2009-04-27,2100,4.08,200,3079,1852,5196,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
5LOFYtPGtFAq9wEqL5OOuA,Veen,2012-01-17,67,3.79,0,13,5,79,2012,2025-02-24,null,null
jBzITjfkC7M99oN6a5HErQ,Rick,2009-04-03,678,3.62,35,435,140,1414,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
qz2FdXtNjxlPurS3qkvNPw,Edwon,2011-10-21,3,2.33,0,0,0,0,,2025-02-24,null,null
BRBYARACCQoxvdLAFTzpbg,Kailey,2012-04-18,615,3.73,22,361,189,869,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
zM4PspEQQSaBcmrC5QK4lA,Lydia,2011-08-27,18,3.78,1,1,1,13,,2025-02-24,null,null
R8UzHKqiuPGiWUQyXHsvfA,Nadeau,2009-10-10,5,4.4,0,1,0,2,,2025-02-24,null,null
6KWMWMgd_zUuh0O_i5KREA,Nancy,2011-01-08,13,3.25,0,1,2,24,,2025-02-24,null,null
-rU5W0wz2EuuwXOA-xZkMw,brian,2009-08-17,41,4.41,1,11,5,32,,2025-02-24,null,null
1KjV5ZklsF19KbtpIWr2Fg,Brenda,2007-05-17,237,3.86,8,49,29,169,,2025-02-24,null,null
o5PjjS1IxZ8rvBKSFZeM7Q,Nelson,2007-07-09,665,3.96,105,788,609,1311,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
yOuTpVr3cXIw3lWpN4l8YQ,Maria,2007-09-19,133,4.58,19,123,96,258,2012,2025-02-24,null,null
lQA9BRbkZ4QscdBwCQAWdQ,spotter,2010-06-02,40,3.44,0,2,3,56,,2025-02-24,null,null
4qWYQFByYk7GXaoKKX8EHQ,Adam,2011-07-06,223,3.47,7,175,223,497,"2011,2012,2013,2014",2025-02-24,null,null
DayTBAsYBAlLX1Pjqo9yvQ,Colleen,2011-04-18,161,3.74,20,100,94,370,"2013,2014,2015,2016",2025-02-24,null,null
PmW_XJg7AYE_GphN9e3FrA,sherrie,2009-07-04,70,4.7,2,58,53,110,,2025-02-24,null,null
pg0BmQC5R2hQuhbzieAXPg,Jamie,2009-07-27,4,4,0,0,1,2,,2025-02-24,null,null
Hk4TKkUcIdp77Wilqbg7aA,Mason,2010-06-06,5,4.6,0,4,0,3,,2025-02-24,null,null
K0Z6DjBXjuRrFF10LSI7yA,John,2010-08-19,49,3.75,9,25,32,78,,2025-02-24,null,null
UUfCgF7KFgx3UYadRncz0A,Brian,2010-02-01,2,2,1,0,1,1,,2025-02-24,null,null
Z4NuBmikC8rJDCAVdxdXaQ,Dwayne,2012-05-19,79,3.99,3,48,21,140,2012,2025-02-24,null,null
bJ_CWJ55ZLgwNvo-OAW2Og,Ruben,2012-03-28,413,4.15,16,187,170,556,"2012,2017,2018",2025-02-24,null,null
OJ9C92QYY3Ws5ltrAE5CwA,C,2008-09-21,79,3.53,0,7,3,34,,2025-02-24,null,null
cv3nrm6Vp1MahE0HrHOPXg,Karen,2012-02-17,32,3.06,0,4,12,105,,2025-02-24,null,null
T6zcfyO8eR2Py9V_bK_K4w,Thuy,2007-05-13,554,3.69,37,434,457,973,"2008,2009,2010",2025-02-24,null,null
E2nzNB6LUX6dcY9yu_0p3w,Ben,2010-11-16,23,4.26,1,10,2,28,,2025-02-24,null,null
7zhra0LL0dLYo4Nmo5Q_xA,Jessica,2007-05-17,818,3.91,38,432,276,1147,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017",2025-02-24,null,null
DSceyOIXgH8x4Ly0T-izDg,heather,2011-03-23,8,4.63,0,0,1,7,,2025-02-24,null,null
Eoi-cp26SFeDnKQIml4prg,Nikki,2010-09-18,6,4.33,7,3,2,11,,2025-02-24,null,null
1WGYW-CX5DldELmz_yeXWA,Latoya,2011-01-14,173,3.87,25,152,151,377,"2011,2012,2013,2014,2015,2021",2025-02-24,null,null
F6glGg2elw1dN1JJzf-sPg,Hannah,2007-08-27,491,3.55,85,602,417,1154,"2009,2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
p0UbZ13W0IxJUy-hDB_OqA,Kelsey,2010-10-18,1484,3.65,136,2271,1688,3902,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
GLeYLidXfRqN_Z4ItatwZA,Susan,2010-03-15,477,3.43,24,211,267,838,,2025-02-24,null,null
-lh59ko3dxChBSZ9U7LfUw,Lissa,2007-08-14,1136,3.8,161,4085,3283,5744,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
y4XrPBUdbzXUCkkjfnvDYQ,Jay,2006-12-03,609,3.68,25,193,185,464,"2009,2010,2011,2012,2013,2014,2015,2017,2018",2025-02-24,null,null
evZCpzt6Jv9hqeyWNckd7g,Corey,2009-05-22,514,3.3,42,943,1077,1407,"2010,2011,2012,2013,2014,2015,2016,2018,2019,20,20,2021",2025-02-24,null,null
xZkj37AkaJAaqgY0k1pb9g,Amity,2010-09-03,97,3.76,10,39,39,108,2011,2025-02-24,null,null
DW48cVl8pVGEC787UPfVtA,Raul,2010-09-09,104,3.82,1,43,57,151,"2012,2013,2014",2025-02-24,null,null
nL30YlBD_DkXLyAJqrnOyQ,Art,2009-02-28,58,3.43,1,8,10,27,,2025-02-24,null,null
t9S1TbffGl9DdFa_rbTu8g,Tom,2009-11-12,16,3.89,1,2,3,27,,2025-02-24,null,null
KzM2kLwCcilSbeQX0JUx0g,Nick,2011-07-23,173,3.55,20,69,82,320,2015,2025-02-24,null,null
sws7O4Ek6gq6fTRA5d-rWw,Kelly S.,2011-11-09,5,3.8,3,1,0,1,,2025-02-24,null,null
oys1k6AmqAKK-pN7YZzpKQ,Robyn,2011-04-27,4,4.25,1,1,0,5,,2025-02-24,null,null
qleFBaXN9ZWT62NJyNydfQ,Kelly,2009-08-08,652,3.68,26,256,148,821,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
xrDkmNTEKn9b-T9st9a93w,Cheng,2007-06-20,291,3.68,17,213,246,365,"2007,2008,2010,2011,2012",2025-02-24,null,null
HDTB366XpJPwCkLktkFA8w,Joan,2006-10-26,293,3.8,36,371,481,614,"2008,2009",2025-02-24,null,null
3iJmfSxFe67933vQ92Cb-A,Meghan,2010-09-10,104,4.09,8,61,100,121,2011,2025-02-24,null,null
9dWDCfGU4QbIE59qJstNLQ,Erika,2007-10-30,135,3.83,9,111,67,274,"2010,2011",2025-02-24,null,null
gvOop8foiXoUt-wAAs6Ebw,Ron,2008-08-30,72,2.73,1,14,33,103,,2025-02-24,null,null
VrwvW2o9FJbdKRh6hRN35w,Matthew,2008-12-26,9,3,0,2,0,9,,2025-02-24,null,null
n_HMBasYWRQxVjts_QyF9w,Allan,2010-11-10,385,3.84,12,100,48,251,2011,2025-02-24,null,null
F3lu1icxJX5A5tCw-jVpTg,Kate,2010-12-05,750,3.85,75,1675,1303,2897,"2011,2012,2013,2014,2015,2016,2017,2018,2019",2025-02-24,null,null
mcerQbl4VLX8TIOqukpwLA,Bill,2011-02-13,95,3.95,1,18,10,58,,2025-02-24,null,null
BXFJYjXneIf56gfVNCX0rw,Tiffany,2010-07-23,28,3.79,1,19,13,58,,2025-02-24,null,null
dxY_LsvkDj-sw6KRY1D6fA,Maxime,2010-01-25,20,4.55,2,6,0,19,,2025-02-24,null,null
qunxFdBDVl0ordRJEPVNtQ,Lemonjelly,2007-04-06,429,3.93,128,1304,1317,1901,,2025-02-24,null,null
AecE6t97JJRjuRVqFJbkew,Tim,2010-03-07,193,3.08,12,184,141,404,"2011,2012,2013,2014",2025-02-24,null,null
JMtTO8a2ji_D4j3McSiJsA,Matt,2010-06-28,54,4.06,3,101,71,153,"2010,2011,2012,2013",2025-02-24,null,null
K1atdJqtMk__T3t_aR1sqg,Michael,2010-10-18,34,3.59,0,12,10,50,,2025-02-24,null,null
wekw0bbIv8o61WkTg7GPkg,Shyam,2007-11-07,846,3.85,39,678,362,1391,"2010,2011,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
rSBDXWgcVRLkRaSWFz4oZw,Helen Gaye,2010-10-25,15,4.71,1,6,5,11,,2025-02-24,null,null
k4hic5RABnLdD-Pwq2Cpng,Jerry,2008-12-07,129,3.66,4,139,75,297,,2025-02-24,null,null
FvUV0IdgEmMErZLCKVdnCw,jerome,2007-06-03,96,3.68,2,32,40,85,,2025-02-24,null,null
5d4C2mkW_6ans6hRrsc2Xg,Patrick,2010-09-06,11,3.91,0,5,2,2,,2025-02-24,null,null
XlIbzoFtJioMtKWWqtXKWA,Il,2009-05-06,148,3.4,3,61,65,176,,2025-02-24,null,null
15nD50SrNJN8E5DYDa0GWQ,Reuben,2008-10-24,335,3.76,46,1985,1972,2401,"2009,2010,2011,2012,2013,2014,2015",2025-02-24,null,null
CHRzbaIKp1ePjMhhb4Cb7A,Sarah,2011-08-18,73,2.7,0,19,34,71,,2025-02-24,null,null
qRX1a2w_LZHZm9UMwBxHsA,Joe,2012-07-19,15,4,1,0,1,12,,2025-02-24,null,null
xaVgvJd5qpKA1NDPrlkDzw,Jane,2011-02-24,564,3.78,52,913,769,1593,"2012,2013,2014",2025-02-24,null,null
CUmbDIjyZ583DCq3Wc2Xtg,Leigh,2012-11-05,12,3.92,1,10,15,16,,2025-02-24,null,null
ZsUSGU1-L1ImomLZjXxxTg,Kellee,2010-01-19,606,3.45,35,623,265,1244,"2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
H-utr0d6Gvz3wSvkxoFIUA,Stephanie,2010-06-21,81,4.29,2,14,9,42,,2025-02-24,null,null
t3GdQhAtOP3GYI7JF_49vg,Maria,2010-01-10,510,3.96,66,532,220,1081,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
c-upoc0f1pRhk3resvjbaw,Dee,2010-07-27,19,4.47,1,7,5,16,,2025-02-24,null,null
wnCQN3CrQRqCm2hbMD4lHg,Jason,2011-01-27,8,3.88,0,1,8,4,,2025-02-24,null,null
jFblpkCkO7hpEdlRhqyzHg,Ariel,2009-09-10,460,3.94,32,337,272,797,"2011,2012,2013,2014,2015",2025-02-24,null,null
-2nNiAnDaSbQayynsqgL6Q,Theresa,2009-08-06,207,3.64,18,99,106,325,,2025-02-24,null,null
OPro5OxZwttqEfta4N3aqA,Aprille,2011-07-13,494,3.66,25,264,110,465,"2017,2018,2019,20,20,2021",2025-02-24,null,null
vNnQxBQEs-Eidok5Aneb9g,Tamre,2010-10-26,39,4.1,11,28,7,59,"2013,2014",2025-02-24,null,null
jc7MR_7hcPK0oRSe7gTjzA,Dr. Dulo,2010-08-01,35,4.06,1,5,2,10,,2025-02-24,null,null
Oy91hfUsqmMY97dB1FJxzg,Mark,2007-06-15,15,3.27,3,5,6,17,,2025-02-24,null,null
J6j0zr-GWCJ4PwtdWwEzhg,Aric,2010-05-21,3,5,1,2,0,6,,2025-02-24,null,null
mbggmySf4QZ3SJOHZpSqWA,ashia,2007-01-06,22,4.25,0,6,6,37,,2025-02-24,null,null
M7I2F8ybHVysTwxCvC98UA,Lauren,2011-02-15,15,4.53,1,1,2,9,,2025-02-24,null,null
tLdrxLlKTg0YSFifZVH3LA,Erin,2010-11-19,26,4.58,10,18,8,34,,2025-02-24,null,null
S566aX7_ZJfcOoI7YAYJgQ,Natalie,2008-03-19,117,4.15,10,205,90,299,"2009,2018",2025-02-24,null,null
6lvMmZ6TmR0fGut3ow__mw,Kristin,2010-09-08,24,4.04,2,7,2,46,,2025-02-24,null,null
dEXDFQs_mLhhbXBkFlj8MA,Danny,2010-12-25,29,3.26,0,3,8,29,,2025-02-24,null,null
wviKtcgwqRYpRmwFBavB0g,Kun,2008-03-20,26,3.68,0,5,3,14,,2025-02-24,null,null
d53XPbuax-aS7MuH29zIGQ,Steve,2010-03-12,879,3.59,81,552,714,1564,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
HegBitBrps6Uauwh8QwAPw,Jon,2010-06-28,12,4.17,1,4,1,7,,2025-02-24,null,null
Po6gGHh9OQVsdgBVPxTnzg,Michael,2007-03-04,123,3.86,8,110,83,194,2008,2025-02-24,null,null
lYQk0R6sPfo3WeX-l_5BuA,Christopher,2009-04-19,1396,3.35,53,1206,809,2750,"2010,2011,2012",2025-02-24,null,null
0d1Qa6dckkZ9UTK_1_eNTw,Meg,2008-03-28,74,4.21,9,189,21,257,"2013,2014",2025-02-24,null,null
OfBYoQ_Y7aES4eVNidgEuw,Chris,2010-04-17,66,3.53,2,33,67,82,,2025-02-24,null,null
MxVnmoFFRazhJppJftH98w,Kristin,2010-12-25,19,3.85,0,1,1,11,,2025-02-24,null,null
7He2tF83YGi8cgbPXByEUg,Jennifer,2011-12-01,257,3.89,22,219,150,500,"2012,2013,2014",2025-02-24,null,null
FPJFKV6pxYoji0Ms8g3q9A,Amanda,2011-08-27,21,3.39,2,9,7,34,,2025-02-24,null,null
zSfUm57pBJ1I2nw8lVgARg,Sarah,2009-11-20,41,3.83,1,41,15,110,"2010,2011,2012",2025-02-24,null,null
0xEO0EHf9yuNQ0rA59EH1A,Jay,2010-01-12,64,3.51,0,13,14,88,,2025-02-24,null,null
rE77F_vOrvfOXbnoPkrGPg,Nip,2009-09-08,5,4,3,3,0,9,,2025-02-24,null,null
x8RE6LJckP0y8s8fEK5E5w,Michael,2011-07-27,26,3,1,7,14,47,,2025-02-24,null,null
cKWiQM9AUkV__WSCOvTl5g,Bill,2009-04-11,117,3.89,6,33,25,173,,2025-02-24,null,null
suRoi6fJjOSdzBMWzaZ5sQ,Anna Marie,2006-04-20,460,3.79,56,1084,722,1520,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
LmnaRwoFIR-6H0M5k0mHEg,Dan,2009-05-16,567,4.03,44,549,429,908,"2010,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
ZX4pDY8Djc__I1mrqYyQiw,Kristin,2010-09-19,79,3.9,4,46,36,122,"2014,2015",2025-02-24,null,null
jAiGoRmj3eAkeH_3KfudXg,Mary,2008-05-08,1320,3.84,104,4419,3564,6209,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
skdyAo_D6VmlR8mJvjQcTg,Alison,2011-02-09,10,4.6,1,1,0,3,,2025-02-24,null,null
dsu43n2DOR_pB07P1sOOZg,Gina,2008-06-19,481,3.53,89,753,805,1351,"2010,2011,2012,2013,2014,2015,2018,2019,20,20,2021",2025-02-24,null,null
9Iv2gidv-Qs9lvBSdDHKxA,Chris,2011-04-07,21,4.48,1,14,8,29,,2025-02-24,null,null
dlPk86O2pFIqmm1ZvUCkOQ,Jenna,2010-11-11,148,3.77,3,53,49,92,"2016,2017",2025-02-24,null,null
4L39dJ1U7VACmz6SV4FTmA,Beth,2008-10-27,88,4.01,2,45,27,144,"2012,2013",2025-02-24,null,null
UAOOmhQhtdFrDM6KiaSK8A,Grace,2010-08-22,86,3.9,6,18,18,81,,2025-02-24,null,null
EJzRtdXROAfTyuF5jITFjA,Michael,2010-07-13,25,4.04,1,19,10,60,,2025-02-24,null,null
Mc4C7fVY0sEcD-U5eOA2Og,Steven,2011-07-12,479,3.79,48,674,462,1532,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
kRuMxqM-gSx_0FyJnwfY1g,Helen,2009-09-12,113,3.5,8,76,122,239,"2010,2011",2025-02-24,null,null
rEeTmqQ_ETdItJs_evSwZQ,Chris,2009-09-18,56,3.81,6,71,86,125,2010,2025-02-24,null,null
-43uAiZZ6wsGhaurBi3Cdw,Vinicius,2010-04-20,12,3.75,2,5,6,8,,2025-02-24,null,null
i-crS16qVt-JnYLTF_uXww,Jon,2011-08-22,39,3.88,0,7,4,24,,2025-02-24,null,null
jPPxDvzYpBXgb1ROBZo18w,Russell,2012-03-08,27,4.59,3,26,6,29,,2025-02-24,null,null
_aR5B9L1uvvRG71GMJa76g,Jen,2010-09-25,85,3.66,4,33,50,168,,2025-02-24,null,null
-Np_pQm-hesB3AOBG0P_Jg,Rogelio,2008-06-23,113,4.01,5,67,71,181,,2025-02-24,null,null
WrP7FNXhbyJgG08CXu_TYw,Pavee,2007-07-25,138,3.76,6,33,7,63,,2025-02-24,null,null
Ic6Y8b-kqo3XBj0nAwXDgA,Frank,2008-02-03,715,3.61,41,658,555,1116,"2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
BIyFOj1p3iTjWtkh11cjdA,René,2010-09-23,6,4.33,0,3,1,7,,2025-02-24,null,null
0SvIZlTq3pstqoCIZpcfcQ,Sol,2010-12-29,40,3.44,0,5,7,17,,2025-02-24,null,null
iBvTgMpdb3ki6APv0pS1og,Thomas,2009-07-23,503,3.87,42,542,642,860,"2009,2010,2011,2012,2013,2014,2015",2025-02-24,null,null
Ofj4dQb8FOA1ukRbDjITmw,Michelle,2008-01-31,737,3.77,59,952,718,1897,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
pQBzOro2WU9JjOBWmAtaQw,Lindsee,2009-03-09,124,3.54,6,71,118,177,,2025-02-24,null,null
iuKegOlShPZqquT65vNJ8Q,Jim,2006-12-02,123,4.21,5,80,24,145,2007,2025-02-24,null,null
fQiT5WDWBLPWqnGHdZoBQA,J,2010-10-11,149,3.6,5,35,28,173,,2025-02-24,null,null
UTD0XcuOxh1pqzpoz6eEsw,Monica,2010-01-18,104,3.76,2,23,15,80,"2019,20,20,2021",2025-02-24,null,null
2XPFAxICeBIAZC74z5qAEw,Jacqueline,2009-12-02,281,3.86,16,278,217,793,"2011,2012,2013,2014,2015,2016",2025-02-24,null,null
AU16OvxshqiElEY-RIZnQw,Justine,2010-06-29,21,2.04,6,7,20,82,,2025-02-24,null,null
A1o82ISJL36d4bx6jiZayw,Erykah,2010-11-30,72,3.72,5,23,17,66,,2025-02-24,null,null
3U2RBFrPZyj357-ri1__IA,Paul,2011-06-20,175,3.03,1,16,27,118,,2025-02-24,null,null
EvNlxyy_14vSpkJXAmZniw,Joey,2009-10-02,169,3.59,20,159,113,361,2010,2025-02-24,null,null
V-DZgBiO1sGWoiRjrSrDrw,Art,2008-09-20,137,3.9,2,9,8,25,,2025-02-24,null,null
SoW_wiVR03AzjhjOyXT-ew,Ryan,2009-09-10,62,4.3,3,28,19,60,,2025-02-24,null,null
GFDSDskvJhLCf37C9QW06w,Spencer,2009-07-21,13,4,2,1,1,3,,2025-02-24,null,null
zaOBSiedxkJSoBN-w07kFA,A Joe,2011-11-03,141,4.17,2,24,11,105,,2025-02-24,null,null
dbWn8HCsG3eI9AmS2G3O2g,Ross,2011-09-21,395,3.85,29,331,300,704,"2012,2013,2014,2015,2016",2025-02-24,null,null
0Tyrbo8a9CWk_nrJv-aotg,Michael,2009-01-11,416,4.07,10,189,116,368,,2025-02-24,null,null
4QFfTO_tKOZYFE-7zTPjbg,Sarah,2010-11-17,11,4.27,0,19,6,40,,2025-02-24,null,null
AhrwzmRufpwCjn0GqLSQTg,Arthur,2009-06-16,14,4.64,14,40,27,57,,2025-02-24,null,null
lvGlIBv4xkHiQBnNOuRYZQ,J,2009-02-13,2196,3.79,90,1969,1404,3266,"2009,2010,2011,2012,2013,2014,2015,2016,2017",2025-02-24,null,null
05_9qfrcKCGyMaTbXu9cGw,Djamila,2010-09-06,47,4.02,5,12,4,39,,2025-02-24,null,null
GOm06gmRYt2Pckfmc2eZkA,Sylvia,2011-02-01,407,3.81,52,351,284,746,"2011,2012,2013,2014,2015,2016,2017,2018,2019",2025-02-24,null,null
ly5x1vrfy95Go3TDbhqnxg,Justin,2012-06-24,7,3.57,0,0,5,6,,2025-02-24,null,null
5EmSp_A0R0G4isMMKfZXTQ,Max,2009-08-28,6,4.33,1,1,2,9,,2025-02-24,null,null
