business_id,checkin_date
2pov9KtQBTChfCoJ0IvU5A,2012-05-19
2preEMfqQC2F6OJbd0gq8g,2014-09-27
2ptjkvLvDmD3zzEXzM3tsQ,2010-08-25
2puBfTq70dyDFkRlkwm1mg,2018-12-16
2puERFzZnY0D0D4d8WsYAg,2018-11-09
2pwS546BwvNVwYoa1Wf20g,2018-09-19
2px6TBM430hX0T49rm95yQ,2013-08-23
2pxB3HV-lXoT2ZUMqhW7Kw,2016-10-29
2pxra68rV_-2q8Cs2MqWRw,2010-12-06
2q6pmn1wVVk0Xh-yKjgvrw,2011-08-04
2q70kt2wO4AHVmL_h8YhrQ,2015-05-13
2q7nlJ2e7-v5SGIvjLAf3Q,2015-07-22
2q8iaxBfJdSq3SLCi5NAsg,2018-05-03
2qAcKMt6-puXKlFi7T3mIg,2010-08-01
2qCedFurcwAmTFDSTFgAGw,2011-03-12
2qFcKsRYXlChVUGesm5vTg,2013-09-21
2qHVqbps43bf64Ej4PevOQ,2016-09-13
2qHkwqao9GyxnDXHzCv4JA,2011-07-02
2qII6l9n7q2hTIW3mv1Grg,2013-05-27
2qKqnJB3c_jT0BaqeZzrxQ,2014-09-30
2qO7VIhrgc_mpW7LsTFfFw,2016-06-14
2qOEIzD_d5VEOzFWgvDUkQ,2012-02-15
2qSLMmcWtgQwTSo42JUfug,2010-11-10
2qU_yjfi8Zbrd7GeLdAynw,2013-06-03
2qVZiMB22YPC2HCM62Gnbw,2016-09-21
2qbliuh3JhUrIan0xMwpeQ,2011-03-19
2qdW2XoA3ykC_0dyg8T3fg,2021-02-18
2qe2UXQF8THYSmUNmBtM6g,2010-02-13
2qfQrVj5C5XPz4pwKQgH5w,2011-05-21
2qg67Mq6cKjl1GPbls32Dg,2010-08-05
2qhuQ-tnonyLEQLw2cbvAg,2017-04-13
2qnuqB4Q7yVDSnUFRHfVrw,2011-03-20
2qoCclkb28O_eX_aMvUo1g,2013-07-11
2qtbA5nF3mdBgLFawxtiAQ,2012-07-18
2qu3N66OMmn95ejmFAMtPA,2015-03-05
2qu_GEIqjyvCUuV4Zki6AQ,2010-07-20
2quqM0ajKfTC_DV8sLAvxQ,2019-10-17
2quweknLR_SYAkiLmiV9FA,2011-08-23
2qvblNY9_owsn7v_YtY_nw,2011-03-31
2qxlcOS42MX7s5ZkJW0YZA,2019-01-23
2r-mrTGLB4Lp00Vs0n4x6Q,2018-10-20
2r-p8wj3dZm1baMbOzBvZg,2010-12-30
2r0yqvud0zn-d9xvE8hbNA,2018-03-07
2r3-fBAvSsljWrDLXkiHiw,2018-07-31
2r3EByiuMsKp7sxSZWMhkA,2017-09-23
2r4ihYeYX-f2GISAsVhVuQ,2011-03-15
2r5gEt7SH09-_IU_8Kbe6g,2017-07-23
2r6uC9pvAY1N92kM7V3tAg,2020-05-23
2r7HWW3Ftm4UhtkupmbBDA,2011-02-17
2r815sne-IwK1AqSPTCsLA,2010-10-15
2r8K64zBf81zBanmxniMkQ,2010-08-28
2rAzji29hdc84xYbxMIQnQ,2019-08-06
2rClc7qIZIkQhnhhC7xf2g,2017-07-29
2rFsMg9SgPjt7BBx78l03Q,2015-03-15
2rK2-23rAWw-6PVSh-ULvQ,2017-01-21
2rOBCDR32E8GXAya75ae9w,2011-01-01
2rPPtuLM0zvwRxF_asBxIQ,2011-04-15
2rQFgavS-942RapZTBSBTw,2010-05-15
2rQKpejatNP8smnBTmEe4w,2019-11-29
2rR0dcyydaleMzJGG6if8g,2016-10-23
2rRyRQsKpxOuYKhC4eShBA,2014-05-01
2rTCpBUN36jDhRxid_-Kng,2010-09-18
2rTOlPvivu6qEka6M5Lw2w,2011-07-09
2rXkKVTOLhm4NEbOla5RdQ,2021-04-20
2rXnfNMiALPvJZtYkM2OAA,2012-04-16
2r_AzzQ5GNf-LpFM0RvDhg,2021-02-22
2rg0c5UYpeArh9KRIMn_IQ,2011-10-25
2rhk4ih5Zc1_DTk4bY4qnw,2017-03-03
2rjc94K87rNX-XYNS7T43A,2020-07-11
2rkoOJNrzOoNCCSqD8CpxQ,2018-01-21
2rlWqmA5tB7nKl_bBXDfLw,2011-12-07
2rmpfdyV2POqpXtmPHO_IQ,2018-01-15
2rnDTrLx9yiWnfDX2P3EFg,2013-04-29
2rt7k-vLmXXqzP2UForL2w,2011-02-27
2rv-W-PBYciHvOhruq8rlg,2010-07-29
2rvRTXkBB_8b0TSQiNmr3w,2021-01-29
2rwMYCfqY3Xc5HAoZUasvw,2010-11-27
2s--T_aw75kHcZvdXeUxmw,2010-05-13
2s0DNjQuSNaInsfs23EdWA,2017-04-27
2s1e-4t_35JfQBXAluqqzg,2018-04-18
2s2S8dP6pEJccaQXBhWUnw,2011-08-08
2s5h1TMhYPdRUUNcQFr3WA,2010-07-25
2s5lNFhwWm_nBl3BFvrjLw,2012-01-05
2s8ZpU11kCD9O6bY-NAaTw,2014-05-15
2s8lEgWLY8QZwly4KBoBbQ,2017-04-04
2sEjlXutcknBldPK2Po02g,2019-08-10
2sGHOKjHl5S0iqRDTmNgMQ,2010-02-20
2sGgPcuSl8DLZnJ9w_lxTw,2010-09-28
2sICFAmJUB1iUMi8Qqhmfg,2010-09-27
2sLihxkKmyeeTNBTf5qn6A,2014-05-16
2sNj2Am9zQ4rU1uS5c28iQ,2013-09-30
2sOi3OvLXCDcdZNeq004Hw,2015-09-15
2sRjKZ3Kf3FvR0Vd8DOSuQ,2020-03-08
2sTSM3x0kWafo1SlEEWZHA,2010-06-27
2sVq5omCxRzLCVeUKXS1hg,2010-09-18
2sVvjKvIV8qDlliwNEFt2w,2014-01-14
2siLuXZHbG0KNOUgOkGiEA,2015-03-14
2slMzsb-xiqUG-SLqh3HCQ,2011-04-16
2smJJFf65-HC5z-LiE1iWA,2010-08-19
2sp5J1TTPz9KNHmoXzEUAg,2015-02-14
2stcfVGxNkXsO6Nkk2S73A,2012-01-13
2svamm662lvkvN2K4xSPRA,2015-03-29
2swMZVA832zkmdPBrddPRQ,2010-12-04
2swTi5zZS7dnaF2LfpLUcQ,2011-04-22
2swc_ysOKnOYFRitokqK0w,2013-04-13
2sxydsoJhSPTsfcF0wIVqg,2011-01-03
2t16TUHzPImXJjfl2fX_dA,2012-03-09
2t2MfJP6WH6LyhyVQ3MR9A,2010-10-08
2t3RhEJ26NoiRE5j-0qKsw,2013-04-09
2t4AGBtgk-P9mE8JWm3uSQ,2010-08-03
2t6rQkB3TWN1gGMcnLG4TQ,2012-12-30
2t7bthCUHsu1BoZ-vdOpWg,2011-12-16
2t8Avx1U2Bgd297ZCj-SRA,2016-11-25
2tAi411srrpmMofeAKdACw,2018-02-17
2tIQ0_Xubw7zqnwu1FCfGA,2011-06-29
2tIjb8ZKuRI5tFGgo_izVQ,2014-01-18
2tLYisLJYVon-bvihPj0Cw,2010-07-31
2tSWTVynoI7Sc_BhGHsO9Q,2010-11-06
2tfOSkxCtjyZfRVi-uiuig,2011-12-01
2tg6sMQr9rrXVXmgrqBYmg,2010-03-10
2ti188qngL8oCS0ZO3LReQ,2020-03-01
2tiLksaVoJ3WD0CadBbB-Q,2011-07-15
2tkkJHCzrvIsyAfcDI_92g,2010-07-25
2tkyR7gNF7RletwcuW466A,2011-02-05
2topU0Le_xpLOTi10n1KvA,2014-07-14
2tqUpzfQ_5JSJr8XdCHfPA,2019-09-19
2trMFZ3slXjccVumyvLF-w,2013-05-12
2tsyQ6I1hjqAmRdnrTV94w,2010-07-12
2tucChH-AHwYodE100lNfQ,2016-11-12
2tzM3YrsqPa4qPVsfn3-tA,2010-01-28
2u-QiIw4ZGMdnrMouBFepw,2011-01-10
2u0VeSqc7f8cLF5BUedvCA,2014-04-25
2u0mmUtcEdvgeioiGE730w,2018-01-04
2u5FsIroozSuIkUNJP6hhQ,2012-10-17
2u5OFr5W2X09hibu1Orhgg,2021-06-27
2u6U7HXEZuVw4bFdoUJLGA,2015-02-22
2u88essZZkL1NIPW0wwOSA,2017-01-03
2u97GpXk_Q1ARCO8EwFXNQ,2019-09-18
2uFcjosOQo295aK5xgXLsg,2016-07-19
2uMEzgTJYqJ0V1be_ja9GA,2010-08-06
2uNQ2ciGPdLlBhjrGndtxw,2013-01-16
2uPq8IHL4bcVS0T5Yi_qPg,2010-10-04
2uRS3rLzSyydpZQXJQO9TA,2013-08-30
2uRW3NxcFy87xiC2dR72yA,2010-10-08
2uTM_dpF3iTV7-5zyk1_9w,2010-08-06
2uTT4-ZY21p_Py4pmbrbTg,2013-08-31
2uTYy3cCV7YC38YRISssuQ,2017-07-01
2uTy7lLQv6yjvae0Y2sPeg,2010-12-11
2uUd8aUbZorepmwW3j3a4A,2011-06-28
2uWtuSX33e2fKGQvpS6b7Q,2010-04-05
2uX_Ng1vl1V5Tx9yafrk2w,2016-06-07
2uYYreZ90a7oyK7u2_NT8w,2019-03-06
2uYa1nDagcUp3QgR87eyVA,2016-06-26
2ua-RCmYshPo9uy1E9N_Sw,2011-01-13
2ua856q6ac1lLmDVJULp8A,2018-05-19
2ufqY9Eduvf9zAEv4VN16w,2011-02-06
2ugc6t4_Lz_n2RbtuSxeZg,2010-03-14
2ujCdG_hX9t7PDEFMPgZiQ,2017-11-29
2ukJ2tNmtWfHvpGjYMgVnA,2010-02-25
2up6gLBb9Vhrl-K2yD8NGg,2011-01-30
2upkOJvEKh9T6ZnSWK5rQQ,2016-12-17
2ux3_u9mIn7G7vDCcS8KKw,2010-07-03
2uxrXNQ7RqD6drCtOHeIMw,2014-05-07
2v2XWM54uq-M9LJRABBWag,2011-11-11
2vAYStPvqIdrsM7ZE9X-1Q,2015-08-09
2vAh0wcYDmyQBcvKE0eI8g,2014-02-10
2vAqYNN86VWXZiy2E96-TQ,2012-04-17
2vBrEqFAkAJGffpNcQd95w,2010-07-02
2vGoCRUS3q2hUsr3h4m-vg,2011-09-10
2vGtvaUHK2pDUQwgeusfFA,2019-03-05
2vGugBTUGffO-1jMWEGnxQ,2017-12-02
2vIw_EuAcham4RFKh5ctIw,2011-03-25
2vLksaMmSEcGbjI5gywpZA,2012-07-03
2vLwBpIqpG5Cci8K-xD8uQ,2015-06-07
2vPF0MSwHiCbyysDQkwvlA,2012-07-24
2vPU40ZWpAfL2e5iAfJmaA,2010-11-15
2vPz8WIiRGLyYtqadD4SPw,2013-08-31
2vQR1i54oTksPD-jFlecHA,2010-04-23
2vTSJV6XAARNqB8om70tdQ,2014-06-11
2vWlAJYCF11QmvRWBOQXDg,2011-03-30
2va-BK-z06mmPkSjNAJX0w,2011-03-05
2vbbxo8E4z_41e9E3WgNRw,2016-05-07
2vem8MAsmx8mXtSSIFFrnQ,2014-09-28
2vjJTQBjvq-4TOO0Ktf55A,2010-06-27
2voQziqShSt3MP5ooDVD5A,2016-02-12
2vpflvpjxG5SbE2aSScg3Q,2011-05-14
2vpxylaHnk-vwcpaKR1-GA,2012-11-03
2vrGtoE07BZnfGt9DiHGgA,2015-12-05
2vsHDnVOwO54rKCt1An3pA,2011-04-17
2vsVQUohcr-qv0UfWVqrNw,2011-08-16
2vst1dN-NCO7HSBuD-q2fg,2017-12-06
2vuda332ZYtVtKAyMvAcew,2019-03-28
2vvvAfUTpCv_wcK3aKYETg,2019-08-14
2w2L1VAFAY89zcKtPC20jA,2015-06-27
2w9N02Lv5mCZzHcioRlQ_A,2014-12-23
2w9lsbovyqjzl7xwzHuPgg,2020-10-11
2wBH7uas5eiUuWgz8c2KIg,2011-07-23
2wEnpf2eu98rcYc540UN3Q,2013-01-21
2wLn8EnzbF8r36A5EFnCwQ,2012-06-06
2wMzU1u2dB7hCfsbuYukog,2010-09-26
2wNP24ZJSOOXOifLDEbsgg,2010-05-04
2wQ-lyg5_iIVednatxqn3Q,2012-08-10
2wSy-l44n1W2E-5R6QGRug,2012-07-20
2wUcK3yDyUogXN77GRjNFg,2010-11-12
2wZR43xUN8Dg2MyzsRFW9Q,2012-12-13
2waFgIxeT17sUoI-1WZLCg,2010-03-07
2wadyXWOOhUOhSlacseuqg,2018-10-27
2wcJdD5jOM4OQhImvBMfxg,2013-05-04
2wd7o7XbEywXTUqx6RITzg,2016-07-24
2weLsKYbgUTl4d1Wcimx-g,2011-02-05
2wf4Vkz9ZEh9-TJaL2d5-g,2015-09-04
2whW4Ko3ZvtPtLvlrSDsSg,2016-06-14
2wlfXXv4iC50OPAYIxOG_A,2010-12-21
2wmNwmEmErA2AvI68KJN3A,2010-05-15
2wnJxAn-pNLSte6_t0IFjw,2017-01-26
2wo2A3vIpl51QfGga5YG6w,2013-03-06
2wpEbuFLi6OYr-i6RdtTxg,2015-07-22
2wpyYwFEgVG2-l1xrLqeZQ,2013-12-30
2wqXY-eBHUeMIw_f5VHHMg,2012-01-27
2wqpFC9BXl8pUhdOgW3TOQ,2010-12-10
2wuS9TX2TQMh1FBwsYxpGg,2016-09-08
2wufoActikJKWIqv_CAFhQ,2015-07-28
2wvN4OxbXvQIohAZVKSEWw,2010-07-10
2wwhMKlfpOd0dpk_AQdt8w,2010-02-02
2wyHsxeYNK7g30XWYSGO2g,2016-03-25
2wyats5xMAB-f5bp1pQ8dQ,2012-01-28
2x-jcBQm4L3b6olbbUtwtA,2014-05-30
2x23uBEH3HjxJSkE3-WLOA,2010-08-09
2x31vm7m-ySddAlR5GWmbw,2010-11-11
2x3wM06LEbaAR81AeKk44w,2010-07-04
2x4atI8B9Z0g61bgEOO2Uw,2012-01-11
2x56v8tFBnCcYRZCe58msw,2018-04-26
2x5BP_aWCveTya3eWcYsVw,2013-05-07
2x65t-RJwlqdpbLj4eCcuw,2012-06-01
2x6H5oxjcHcvZLCQ3Cv_Fw,2015-01-31
2xDKbDq_xsO3ZByssDB1bw,2020-02-28
2xDXv4lKrd3FLcIqpDS7dA,2013-07-30
2xE9q-WOf0jJ1UQ6q8TdMw,2019-05-12
2xF8r1dFkaopWjQDp3pdcg,2012-03-25
2xILZFIFZsPIxNkKH8aJ6g,2012-08-24
2xM4gM1FVyPbnzgjIJNIrQ,2015-01-11
2xOo3zCuZ1WPSWU_dt7c1Q,2011-08-15
2xSDlSHNjW0rv09eMwpwyA,2012-08-25
2xTj2i6yngysac6jrkbUOg,2014-11-21
2xVsWBNFwZOxIOdd9Mwnww,2010-03-28
2xZUANtlq0itPlFvmVrZhA,2010-12-27
2x_DLXOr6ThE1FkGBIy5QQ,2010-11-21
2xa1Cgl5CNso-m6ZN_dGHA,2015-03-26
2xd4949uITOmsFXOuyCfgg,2016-04-07
2xjdlu56Sd_4vjyrFmY5FA,2011-01-22
2xn9omr-kXDe4EtS0kVzuw,2017-05-26
2xpofVoZUM9YyCxUFC8q3Q,2010-09-03
2xpwiOhbDCijw-Fv7_8eDQ,2010-11-05
2xqUXgYuGXLSCUbdZ5I1hQ,2013-08-02
2xuzLVAMmTqcUKCtnxKVtw,2014-02-23
2xvxGJu9rWdhZ7AheiOheQ,2010-10-01
2xxf4fuGEELJI0hFdQdRSQ,2014-03-24
2xxkaRy7rP5EUyjFt2J5kA,2016-11-24
2y09RYmTXDpGkfqysvNPXQ,2018-08-18
2y0Oxmu7clm9WTBvrKTVKg,2015-10-03
2y2-LtN7vSs6YvhsM1nMUQ,2010-10-02
2y2LhpdlHuGU6bkAHFSoQg,2010-03-03
2y9afSK2WrvBqDBnAVC3lA,2014-07-25
2y9qnRm4AkzP9O-DPNbCLw,2011-09-11
2yBNZnr8WtzmqeCwLeH7BQ,2015-10-11
2yBV8OI_blNnyfk6zZQDrA,2010-02-26
2yGI3Jx0hGmP_z4J4ABLjQ,2010-11-29
2yHl6wl1iFa_Jo_SZcmSuw,2010-04-17
2yJtVXcMmA1DvZavCrIePQ,2016-05-22
2yKHpLLUFd2Hv0l5_M71eQ,2010-11-11
2yKZrnFkhoUD5rYtHCVbRQ,2012-05-05
2yLX2iMHqhCdlRkEES4dPQ,2012-04-21
2yLhDLhnA-nacffOIi80xg,2014-08-04
2yM2lVORI-e75v4sm98GJA,2012-08-27
2yWDP7NDRVEVSsJE1LacVw,2011-03-26
2yZjiRGCNBnuc9uM2I1-lw,2017-11-26
2y_CdkxEOJEJGyJApfCYpA,2010-03-14
2yc3NF_WcyGDl_UjXCxk5Q,2013-12-01
2ydEoxXuaMcLtAWNJl4Yxg,2019-08-19
2yf8vIDgZJpEX5MeLoyqpQ,2013-02-14
2ygpaJPJ8LV34xblRq92MA,2012-02-06
2yhZklZm-4SmAVYRdPK4XQ,2013-11-20
2ykIi7hnAbg5ohYQ1kIRaw,2011-02-08
2ykuXX5qGkQjPh9PaIA3eg,2014-12-22
2ynsqi6CC5bbvs41NbNjNQ,2017-10-28
2yqHhAnxqEHBcdky3jq1VA,2017-08-30
2yrg5ZIlKufnRpP5GEbPiQ,2011-02-23
2yuwjVRHUCs9tCAYjISaag,2015-01-10
2yvhmFHilEjriSZi4hdsEQ,2016-08-31
2z1kSiZIk16f1uSD7jG9aw,2015-10-19
2z3OvE0JyQgfdc74U7g4YQ,2012-04-28
2z82YBsqTcf4VRkcdVCTmg,2018-02-16
2zBqQNN8p-rRftjPJ3wEcw,2011-10-18
2zC8LUOSm0ccPuq4rdS1qA,2010-11-26
2zCl1aCUjVJ1ZxrA3S-D7w,2012-07-26
2zDqNlkaPGTK6-G72NrSfQ,2012-11-17
2zEqKRHtsX10Zc8vOd_5xQ,2010-08-10
2zGpCUT0GpL_gEMbeanRJQ,2020-09-20
2zJ3Wgl5AJBtj24T3dPqTQ,2018-09-03
2zK6uylS2b3tPkLKJdDQMA,2011-10-14
2zNcKEp4soce0GFmOgZAdw,2010-08-04
2zNvk9sqnhwiR8qcPgUm4A,2010-07-17
2zSQu6_cLgWAVbZ2LbSLBA,2010-06-05
2zTycKSizQbbdMkWFT1vFQ,2010-08-01
2zYML-Sr-9luHuPMRou_sg,2013-11-12
2z_dEk3ZllVLJvS-x18dog,2010-06-19
2zaEDL3G83Vl2zk84oBCRg,2011-05-12
2zbzmiQ51oTE_mIdLEq-Pg,2016-06-10
2zeC6SFWDgf7lMFRDqFyiQ,2020-10-04
2zi4JgnuVSf4nQCkw6gy-A,2011-10-12
2zocwC7qMq3LsivPn9Z-Eg,2010-05-22
2zpRtCdPsaScI5Xmd2H8tA,2014-05-23
2zq5MBOgJYWk5sxGqY_2dg,2011-07-15
2zscMai3s2qePfovwetPcg,2016-04-03
2zz5gSiTP303eXc_dppGKg,2011-07-22
2zznf4rq6hpNl_LixQfTRA,2014-02-22
3-0-gYuJ3T50yYYtlZcU8Q,2011-08-24
3-3SDBwFGYuU0VZWmA8RfQ,2010-08-27
3-69Zp0UWQafow9ilWDjvA,2015-04-08
3-6sf8XfL5Ski1mcVwWpxw,2017-12-19
3-71QXMKNtHi4DvSFogm-Q,2014-05-02
3-8Trn8cCvHJUqCIYDhphQ,2011-02-07
3-G16lOq1sbZf-SDKGxVwA,2016-06-11
3-JrimUGgzBVCR4bex_89g,2015-06-27
3-Nmf0rD9aMGzX8FskxAHQ,2010-01-23
3-SD1f75MP44KQjzzE35Tg,2015-07-07
3-TtBdae9YxfoMhXHS8uqg,2020-12-02
3-W-ZLIEmj7-C9DW5zvLwA,2014-09-27
3-W_EO9lNb-XlSj5rgONmg,2015-06-27
3-aQoocxqaobOMpSvrXLQg,2014-09-01
3-bVFdkIVVeH8zcMQCTJAg,2015-04-06
3-boHajTIv_mXnd6_yLoRQ,2016-03-01
3-cO3UFdWYRdvSkZBnejJw,2019-06-08
3-dQbvti2EpSfs9jKcyIjQ,2010-06-22
3-l_9-c5iabI-V3cnpUOsg,2019-07-05
3-ohG1LYG5gi_9pTjsAJew,2011-06-25
3-rScHRALlmQnsbMz_XFTA,2019-09-27
3-seM2AopBq6ku-VT9La8Q,2013-02-08
3-t_uaPKVQQmOUAIu7C-PA,2010-08-06
3-zw-oxwW-EMjMUaHsXvFg,2011-10-24
30-OeFWCZ1LpMDFEFwkSIQ,2019-09-17
300_HrPJkulWGKcZVM60rA,2014-08-05
302qd-5sCeBpadGzH62EOw,2019-03-20
3031rErwJYYpk5IafsrFyw,2011-01-03
304FY8qhcOpm9SIkrzmhoQ,2021-11-08
304jNC7qXTRqZNWfYoNyIw,2018-07-11
304oa74LzemwcRMuIK2rJA,2010-04-15
307rqXFYS7LxhJgjoUIIiA,2011-11-12
308RdGy1wy_cWjvkMzHBZQ,2016-01-24
3099DXseHIHegyxhYteITQ,2010-07-14
309c5IrY2M89dB3fKKhq0Q,2015-02-01
309eD1s4UG_TkBNHUKAzYA,2020-05-02
30AVuTNSizwqPQO0JtSrAQ,2011-06-25
30DYxRijRfJ3EiWG5Pw8-w,2012-08-27
30EBlR4c-osgEXVPXgve3w,2021-06-19
30GR79FSeWClYfPvRtFeRA,2017-11-30
30Hg6KImdU_8OLbAtnQ4Ww,2011-10-23
30ICxo9TTeRUFfSSdLc9Bw,2012-12-23
30MOMc_BHRqHTtuts4IKtA,2012-02-19
30O_OKp5yjrJ13bMEjSt-g,2012-09-18
30OhTA38fp8xuqW4O2D6Eg,2015-08-19
30QeVr3702wSurnf-kLHWA,2015-05-16
30QinKJAR83NeUUoVFHMng,2012-07-20
30SDmG0Lzlly8ZISz6cXuw,2019-03-24
30SveE-LXZ6a77oqBBBFEw,2011-09-02
30UDzHVB5Di80kAovPr21w,2011-12-29
30UIX3FlAjYgs0QRspcGXw,2012-04-21
30XZVmegBjJWFZoSJA5P2g,2017-10-23
30YGBqJZ5_d8iMEL6CfKmg,2010-11-09
30a_Y21n-8buy1MWZj8cgw,2011-08-24
30cpm1uq6xcQCmN6JTrB8w,2013-05-15
30d9psa-We3AkzWAQSfCew,2011-01-21
30eSPigjc1FZWSErmYw7Pg,2014-10-18
30iKsimd0QFJCzZHA9CIqg,2012-03-15
30iLDF5tP3dK-3JuYbiYTw,2013-06-15
30iNoQB-k7LW_SuLfWDq7g,2021-02-07
30iPzAg-vFWVHmzRt8cs3Q,2010-10-19
30mgLlAxJRuDzVf3ulRm-Q,2013-11-16
30oZoOjJN7Q_MqZswPrGOQ,2012-07-02
30pgDbfjsVb5efLRvyeyhg,2018-08-22
30rM6JGz_4cqjeBJZ93thA,2011-03-09
30vbjnJEGGpTisVOVU2tBg,2014-11-29
310WKfVl-ErPhVpIEtrnAA,2013-07-06
311mdvtOTVHWoYgWd381Bw,2017-06-30
315AjcrUpdMK7T6V9IUA5g,2010-08-21
315NxMEwvz085WAQ1R-D3g,2016-09-07
317lIGWVcxcVWdVo6ZKHwg,2014-02-12
31ADZa_GlIyAvvHTDrtdnw,2013-05-22
31Br29F2hhd4NJJdD-VtPg,2013-02-11
31DdVE6ukis8ZNMGxrCRaw,2013-02-23
31FcRDLrfNddLwmvVfE8BA,2018-05-31
31JlVtmcvj4LPEwdSBC0Gg,2010-09-15
31KYjhEDOC7oPLoKqAi-YA,2010-02-21
31MJAbb24BEV5fSumldN4g,2017-04-21
31NZ8Llr8cn4_jm-lRfvCg,2012-08-11
31O5f7f3piqeoYGN86B1Cg,2010-06-08
31OSsVigFSQikHDwlY_bxA,2018-09-12
31OxTwEgqHxhjMHdn-IB7g,2018-05-25
31QhxVRHpIQCA-YopWYUnw,2012-05-20
31QjRfXZY3hLDbv8LVvjYg,2010-02-10
31QlUE4NSKSbRwpaZs2AWA,2013-11-16
31STderjoWyOt1EwSjNsUA,2014-01-11
31Spe3vCX5fHoA768ZCR9g,2016-06-30
31U0rqVqWE1-lP9h3bP_mQ,2012-05-10
31VgVEEKHRut4tfJeQvicA,2010-06-10
31Wj0ypO-F83ca_Q8bboMw,2011-03-07
31Y97pzcMaVYqrAB5wU4Yg,2018-08-06
31_JqV2ZinZ7Uo4DKiKFEQ,2011-07-08
31_ObOE-ObzUXSVUCWnGtg,2014-04-18
31aG-iIJ8OhBDGqCF0W7Dw,2018-09-13
31aaxF3zArOtwsbYTBp25A,2010-02-09
31cK_sfIrCTWnq3KS0ENbw,2016-05-22
31cq8FmC_g7TkLom2i4lmg,2015-06-20
31ez6m6RWVsIwMCOWKFV2w,2011-01-24
31fI_OYh--iAsJVaY4IDfw,2014-03-26
31iz4xZfahMdTUAlfQ5MFg,2010-10-23
31lLDAsFtlWvqROMA1bSgw,2021-06-12
31oc95cX9zQPHVvRMvSFCQ,2011-08-10
31s1x27DnN2V-ptUWEdfTQ,2012-03-13
31uu55dhOGzPHAJslZp7uA,2011-01-29
31waNaA_W9uTuLlS0z8Y0A,2011-06-10
31zdIAf7ofN1X0L9-a3NNQ,2019-03-27
32-RhgHaCs1b1CITP1Z7YA,2014-04-12
322mrbiAwg_cD7o2D9kX6g,2012-12-15
324pq-6VvhAG8TiZpS1ysA,2011-02-13
327NPBjIZtHbjerYbbau_Q,2011-11-20
327aeQyV7ihYhY1GpmI8cw,2017-05-30
328b0Ps4Z8lzGr-AZdOz4Q,2018-03-13
32B2-7wVf83HEtHFgrgEww,2018-01-17
32De8m8-T3BO0ZuDa5NJYQ,2012-01-06
32It9NN_lVismU9tcuLB0A,2010-06-19
32Jn_Iavvb-PjLzKSOCpVg,2013-05-11
32KikDJLSpM1FqAFaE0LWQ,2014-07-03
32LtRCBMoTwA6Que1voSHQ,2014-06-03
32Mpqd6u-TGxTNShjAF6Rg,2010-11-16
32U4F9x3THgJ7r9836duhQ,2016-05-12
32Uj-20cs-JWhxJKYRzCtg,2017-03-23
32WiyTEfgS86oZxXSitzJQ,2013-03-30
32YVXczteTFXL9nldL31fQ,2013-02-16
32ZLvaBT40ilGwlFiMIf1Q,2017-11-08
32_EAEDmihh_u5bgDYOTCQ,2016-12-12
32_sSwpT8xeBIA49N9UC8g,2016-07-12
32dPMAa3vC1eeih8ZfGCIw,2010-07-20
32exKYuOUcXARWrhvAYzVQ,2010-01-16
32m9wJDqmjKrG2Jnn0QlCA,2010-11-28
32mDDkHt7xX3Log9l90rnw,2010-09-29
32u7cquDfOX8Cbii25g0mg,2012-02-27
32xxNYVh1Wj33i-tAoggxg,2010-12-19
330kAHnhQ6xOvnHbZ31vrg,2015-07-19
33109LqnWMfbqTvEhzKMWA,2013-02-14
331HCNCpNyGdZBOiQVFLWA,2012-11-07
332MG0dFd8d2JUcszdRdYw,2014-05-16
335GC8r5lxAc4b6KFjrE3w,2011-11-01
338D7EQfInzHV8Ve1b0-eQ,2014-05-13
33BCnuP8VxmFzolIdgWmdQ,2019-07-28
33CbYOIye2dtQrfiVGjaRg,2021-11-07
33EMqEwUyFjr_BsYRLPTsQ,2014-05-08
33EdzAoT17AMgu7Uzvwz_A,2016-12-23
33F4WhH7RIN0mI90IWRiQQ,2020-05-22
33GLey6kOV78YW-49741Bg,2014-11-25
33H6Y61ILE1JR9pu4wyYgw,2011-03-31
33JlrWf0kmHd2VzW58Wp0g,2011-11-12
33QS2faMOkcfOBjBhnwzEg,2013-06-26
33SwdKTU_hhGbb0XZbElMA,2012-06-22
33UyMHJQnY7WrIt2JU8k7g,2017-11-03
33V4oXHd_lCFxuSU_-fJLA,2016-08-20
33XFdgZ6X3lTz7MxIkDUqA,2011-04-15
33XoAmh6TH77AqQr8NRMhQ,2011-07-07
33flFbq3Vi2knb60IRiv7A,2012-10-19
33hQzubIBVHeXJ9EYWrXGw,2017-06-25
33hRHsOv9abDh4vUdIpH8A,2015-04-18
33hf6TlYo5pZGdwUROUwNg,2016-01-08
33hkc8JVOoHD_lRqj7TWXg,2018-01-06
33ij2U3rw_bMRdToCMF_YA,2012-09-24
33jDbsKVtbj-WS5JXi4-wg,2011-04-16
33l2XVp01d8kltTs_UMJ8A,2010-06-18
33lNGXDtGs83e_F1n5Ws5w,2011-05-07
33mZJBSmODz6LP0q0OB7qQ,2011-04-11
33zxFqIOe6Yg8qPXKkhUjg,2012-05-05
34-7AMxjtPT8anj_tcWS5g,2019-03-23
34-bqZozYPDdDljMU98J1w,2015-04-08
34-i9B0d0r0575-x6xDTsw,2010-04-02
